Project_Name,Project_URL,Project_Hash,Num_Runs
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,160.0
flask-sqlalchemy-booster,https://github.com/SuryaSankar/flask-sqlalchemy-booster,e43980e29a18e725d791b87ce1b677470bbaf22c,160.0
flask-unchained,https://github.com/briancappello/flask-unchained,9004dc99db14813e20bea8c4023a45aa3a120965,160.0
flask_datepicker,https://github.com/mrf345/flask_datepicker,2dd57635413bddf73a0e064cd5b2f3a743b56f99,160.0
flynt,https://github.com/ikamensh/flynt,9ec53b1ae8fcf62272a297e533626a54ed27f46f,5.0
fmi,https://github.com/kipe/fmi,c567622ad29a14a03645b8bc8c7565f315b53480,140.0
fparser,https://github.com/stfc/fparser,4be91d2e1078fa5588e84a3299131f297afba675,200.0
freesia,https://github.com/AuraiProject/freesia,16834c17725edac74eb50fc5ce2ff1db6f3f4840,160.0
fuelwatcher,https://github.com/danielmichaels/fuelwatcher,1d2aa12016c227edfd47f3e2ca3e72db32000de6,160.0
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,180.0
gaplint,https://github.com/james-d-mitchell/gaplint,64fa97fef3a726ba07c99bc17706500c02564f0b,180.0
geom,https://github.com/josiest/geom,d12b381706ee620cba1c6a6cb45ab7815e5a1dc9,200.0
geomstats,https://github.com/geomstats/geomstats,66abff977bf81b3f23d54869ea4a472e7819a4bf,5.0
geosci-labs,https://github.com/geoscixyz/geosci-labs,f3e5bb92fc60879816d7c1c8f71847561b65b81b,40.0
giotto-time,https://github.com/giotto-ai/giotto-time,9c84a8fc1b9dc5769181ce0e9e9f44976884cd41,0.0
git-groomer,https://github.com/JavierLuna/git-groomer,64a54e7db3adc1153b200b870f4bea4606504ebc,5.0
git-profiles,https://github.com/popadi/git-profiles,ca20173f63f57c21868c4c49c1e5c515d4bc87fd,200.0
github-release,https://github.com/j0057/github-release,067d7f1f557e16c4db57696d30732d566e314a45,180.0
gitlab-stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,200.0
glia,https://github.com/dbbs-lab/glia,3484b9beefdb6b129b661c95a733b279431d6ecb,5.0
googkit,https://github.com/googkit/googkit,cacb37bf65e5ac19379b329beb02af907240aa60,200.0
gplaycli,https://github.com/matlink/gplaycli,b161dbffa64ddc7081ca7c880ce27f84c2f0a0d8,160.0
gpuview,https://github.com/fgaim/gpuview,51f482de6f3360f9b403f8784112f20d42cdd924,160.0
gpx2spatialite,https://github.com/ptrv/gpx2spatialite,ea9224cbc32c49409371ff64884c3741353e548d,80.0
